id,region,town,city,price,price_per_meter,area,room_count,oldness,floor_count,has_parking,has_storeroom,has_elevator,has_loan,lat,lon,updated_at
lbofG_w38_0=,5,ashrafi-esfahani,tehran,8700,106,82,2,12,3,True,True,True,False,35.747087,51.331919,2023-12-02T15:47:12.666925+03:30
gcEEIWpQ2AM=,5,sazman-ab,tehran,7700,82,93,2,6,4,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:12.743535+03:30
SGxKgranb2M=,6,vozara,tehran,7500,122,61,2,17,4,True,True,True,False,35.737373,51.412576,2023-12-02T15:47:12.774796+03:30
fnQlT4Bhu3U=,5,sazman-ab,tehran,6100,84,72,2,15,1,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:12.926896+03:30
xg5MSg6Pl0g=,6,vozara,tehran,7000,107,65,1,16,8,True,False,True,True,35.742202,51.411105,2023-12-02T15:47:13.229649+03:30
~TwGy0pk3bQ=,6,vozara,tehran,13200,106,124,5,20,5,True,True,True,False,35.733584,51.412193,2023-12-02T15:47:13.552169+03:30
M7NY9UuJb9I=,6,vozara,tehran,13200,110,120,3,20,4,True,True,True,False,35.737373,51.412576,2023-12-02T15:47:13.819322+03:30
IQPFeTonEn8=,5,shahin,tehran,9700,92,105,2,3,1,True,True,True,True,35.762064,51.314439,2023-12-02T15:47:13.991464+03:30
NcajjPuGBTk=,5,sazman-ab,tehran,6600,69,95,2,15,1,False,True,True,False,35.743041,51.290022,2023-12-02T15:47:14.027908+03:30
xgTsNf5AvtQ=,5,sazman-ab,tehran,5750,85,67,2,10,4,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:14.094382+03:30
7yPVuN2lbbI=,5,sazman-ab,tehran,6100,84,72,2,18,1,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:14.266108+03:30
mgnXfFeLTr4=,6,vozara,tehran,12350,95,130,3,80,4,False,False,True,False,35.737373,51.412576,2023-12-02T15:47:14.419406+03:30
u1HhcOjILGE=,5,sazman-ab,tehran,5400,79,68,1,15,1,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:14.621950+03:30
lJy_b4~yewQ=,6,vozara,tehran,15000,120,125,3,20,4,True,True,True,False,35.737373,51.412576,2023-12-02T15:47:15.143494+03:30
Y5mRfISGak4=,6,vozara,tehran,12000,114,105,3,30,2,True,False,False,False,35.737373,51.412576,2023-12-02T15:47:15.203005+03:30
JUSbyyZL_dU=,6,vozara,tehran,9850,107,92,1,15,3,True,False,True,False,35.737373,51.412576,2023-12-02T15:47:15.143494+03:30
Ye2MQsNYkCc=,6,vozara,tehran,13200,110,120,3,18,4,True,False,True,False,35.737373,51.412576,2023-12-02T15:47:15.276885+03:30
5Qrp2b1ejYk=,6,vozara,tehran,8000,145,55,2,20,3,True,False,False,False,35.737373,51.412576,2023-12-02T15:47:15.302029+03:30
aEnWSvn1ZIE=,5,sazman-ab,tehran,5800,80,72,2,15,1,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:15.403192+03:30
tSpH7Yegbzw=,6,vozara,tehran,6200,140,44,1,30,2,False,False,True,False,35.737373,51.412576,2023-12-02T15:47:15.484059+03:30
VFAJw3Ti7UQ=,5,shahin,tehran,6400,106,60,1,5,6,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:15.869183+03:30
7pLUJ5zdwNc=,6,vozara,tehran,15000,120,125,3,20,4,True,True,True,False,35.737373,51.412576,2023-12-02T15:47:15.869183+03:30
rtr5TKWPrGI=,6,vozara,tehran,15300,95,160,3,25,3,True,False,True,False,35.737373,51.412576,2023-12-02T15:47:15.916045+03:30
9VJJJeWguQ4=,5,sazman-ab,tehran,4200,84,50,2,18,1,False,True,False,False,35.743041,51.290022,2023-12-02T15:47:15.953530+03:30
opw6syBcTBI=,5,shahin,tehran,14100,91,154,3,8,5,True,True,True,False,35.752681,51.307543,2023-12-02T15:47:16.135814+03:30
uViowiSF3Vo=,5,shahin,tehran,16900,160,105,2,5,4,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:16.318582+03:30
Y1_gwKTk3hQ=,5,shahin,tehran,7440,93,80,2,7,5,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:16.518774+03:30
WpU5Y9wlg_A=,5,shahin,tehran,10700,93,114,2,16,4,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:17.077391+03:30
30OqCYnWF5o=,5,shahin,tehran,7600,95,80,2,7,5,True,True,True,False,35.762064,51.314438,2023-12-02T15:47:17.119800+03:30
eieUR3cDz9o=,5,shahin,tehran,4200,64,65,2,20,4,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:17.160652+03:30
T4MSBvutQy8=,5,shahin,tehran,5800,72,80,2,15,1,False,True,True,False,35.762064,51.314439,2023-12-02T15:47:17.277514+03:30
VMzy3ulIy0k=,5,shahin,tehran,6000,100,60,1,13,5,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:17.360887+03:30
4MbvKsmzCHU=,5,shahin,tehran,6500,100,65,1,7,5,True,True,True,False,35.76308,51.317575,2023-12-02T15:47:17.486606+03:30
aoSUzFQdQcM=,5,shahin,tehran,8900,109,81,2,6,1,True,True,True,False,35.762722,51.31455,2023-12-02T15:47:17.834537+03:30
hJBqsBlmTqE=,5,shahin,tehran,10700,100,107,2,9,2,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:17.950064+03:30
tS3Y7sVtnK4=,5,north-shahran,tehran,34500,80,428,5,8,3,True,True,False,False,35.773773,51.286748,2023-12-02T15:47:18.186385+03:30
u_iRQL_5sK0=,5,shahin,tehran,8200,90,91,2,13,4,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:18.503144+03:30
1U9_ru7uu0Q=,5,shahin,tehran,11450,118,97,2,12,5,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:19.179232+03:30
oxgMeH9iLs0=,5,shahin,tehran,8200,89,92,2,13,4,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:19.417423+03:30
4p_pH1EHa~k=,5,shahin,tehran,7600,100,76,2,15,4,True,True,True,False,35.762064,51.314439,2023-12-02T15:47:19.401785+03:30
vILig5Cd8mc=,5,north-shahran,tehran,10000,83,120,2,4,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.089041+03:30
65uEzaPxa~k=,5,north-shahran,tehran,10000,83,120,2,1,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.119707+03:30
IcSj1e4STAI=,5,north-shahran,tehran,10000,83,120,2,4,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.166595+03:30
lnZGKH~BtoY=,5,north-shahran,tehran,6200,82,75,2,16,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.283386+03:30
Xz2VRWF_n8E=,5,north-shahran,tehran,4500,100,45,1,14,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.323283+03:30
pqa6N_pWI5Y=,5,north-shahran,tehran,10000,83,120,2,4,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.510373+03:30
adAr~DR1DcA=,5,north-shahran,tehran,9800,81,120,2,3,6,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.668827+03:30
qUJsqif83sw=,5,north-shahran,tehran,9950,82,120,2,4,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:20.945177+03:30
GWgMavOSxDY=,5,north-shahran,tehran,8000,68,116,2,16,2,False,False,True,False,35.772753,51.298095,2023-12-02T15:47:21.319568+03:30
9VT~b33Jxys=,5,north-shahran,tehran,8500,65,130,3,23,1,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:21.302825+03:30
BUqE6kVOQbE=,6,amir-abad,tehran,11900,95,125,3,19,5,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:21.536290+03:30
_ckJrmPn784=,5,north-shahran,tehran,4600,54,84,2,1,6,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:21.893145+03:30
9gr~nRsI3Zk=,6,amir-abad,tehran,21360,120,178,3,20,4,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:21.935498+03:30
pMiL~uYY4GM=,5,north-shahran,tehran,6750,81,83,1,1,6,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:22.093348+03:30
tHB5lPl~IBo=,6,amir-abad,tehran,12600,120,105,2,11,3,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:22.502591+03:30
HuTDsgo72os=,5,north-shahran,tehran,10000,83,120,2,1,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:22.535092+03:30
3IgwrMXNJJo=,6,amir-abad,tehran,10030,118,85,2,4,3,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:22.582764+03:30
CILRJ67Ra5Q=,6,amir-abad,tehran,32700,136,240,4,2,1,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:22.770843+03:30
qO2tqrUx2Os=,6,amir-abad,tehran,14500,102,142,3,25,2,True,True,False,False,35.739097,51.391597,2023-12-02T15:47:22.866655+03:30
4hqJXpiRVuw=,5,north-shahran,tehran,7000,84,83,2,16,2,False,True,True,False,35.773773,51.286748,2023-12-02T15:47:22.866655+03:30
jWG_~hHX9L4=,6,amir-abad,tehran,10800,122,88,2,13,3,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:22.927731+03:30
MhWWPHI_udw=,5,north-shahran,tehran,8900,107,83,1,1,6,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:22.951702+03:30
PzWvHLp4iV0=,5,north-shahran,tehran,5000,64,78,2,15,3,True,True,False,False,35.773773,51.286748,2023-12-02T15:47:23.323719+03:30
xL5BtIWr4uQ=,6,amir-abad,tehran,15600,109,142,3,26,1,True,True,False,False,35.739097,51.391597,2023-12-02T15:47:24.266456+03:30
0WmPj3PxqxI=,5,north-shahran,tehran,6000,88,68,2,14,1,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:24.335558+03:30
hR~QfuDcJIQ=,5,north-shahran,tehran,17000,121,140,2,1,4,True,True,True,False,35.773773,51.286748,2023-12-02T15:47:24.769613+03:30
oP3LgqxHJVg=,6,amir-abad,tehran,13500,100,135,3,30,1,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:24.900419+03:30
4bXPsN2lUqM=,6,amir-abad,tehran,7450,98,76,2,23,2,False,True,True,False,35.739097,51.391597,2023-12-02T15:47:25.153250+03:30
0djMvkwTIv8=,6,amir-abad,tehran,7300,86,84,2,30,3,False,True,False,False,35.739097,51.391597,2023-12-02T15:47:25.194034+03:30
wT1wL4XhOGc=,6,amir-abad,tehran,9000,90,100,2,29,4,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:25.269177+03:30
KXIrBe5fdrY=,6,amir-abad,tehran,14000,96,145,3,12,1,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:25.585717+03:30
btulWVvevTI=,6,amir-abad,tehran,8200,117,70,2,7,1,True,False,True,False,35.739097,51.391597,2023-12-02T15:47:25.669288+03:30
JOAJEjQriF0=,6,amir-abad,tehran,21850,109,199,3,11,2,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:25.783886+03:30
W9kf4lcfBhA=,6,amir-abad,tehran,12500,75,165,3,22,4,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:25.986059+03:30
632cZpjFI2k=,6,amir-abad,tehran,8500,89,95,2,25,1,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:26.100805+03:30
CEd7jEl~rTw=,6,amir-abad,tehran,16900,118,143,3,29,1,True,True,False,False,35.745095,51.394332,2023-12-02T15:47:26.116427+03:30
Ror~DdJKccg=,6,amir-abad,tehran,20130,110,183,3,6,4,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:26.169305+03:30
Yb6jplNvcLo=,6,gandhi,tehran,33000,114,287,3,30,3,True,True,False,False,35.752251,51.412406,2023-12-02T15:47:26.469188+03:30
5NlF7Iduz9U=,6,gandhi,tehran,11180,130,86,3,20,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:26.507443+03:30
Jcqwc9woXXI=,6,gandhi,tehran,8900,103,86,1,28,4,False,True,True,False,35.752251,51.412406,2023-12-02T15:47:26.799704+03:30
DoAKlcfdF9w=,6,gandhi,tehran,14850,110,135,2,17,5,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:26.820396+03:30
h~ld4xg249E=,6,gandhi,tehran,10200,117,87,3,12,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:26.919208+03:30
_364zRAIJB4=,6,gandhi,tehran,13000,115,113,2,12,6,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:26.960081+03:30
t1zNKu2pAjM=,6,amir-abad,tehran,8700,93,93,2,25,1,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:27.517119+03:30
_IPB0Jvnkfg=,6,gandhi,tehran,9300,114,81,2,20,1,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:28.253538+03:30
5v0oBsldg04=,6,fatemi-zartosht,tehran,12500,75,165,3,22,4,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:28.694079+03:30
nRJOEFgNBBk=,6,gandhi,tehran,11200,130,86,3,20,3,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:28.946080+03:30
GPKrBKymSUQ=,6,gandhi,tehran,14500,128,113,3,5,2,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:29.252319+03:30
B0lLjzgRKjM=,6,gandhi,tehran,11250,150,75,1,2,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:29.295113+03:30
ppnGTbt4zvc=,6,gandhi,tehran,11180,130,86,3,24,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:29.435434+03:30
~sUaRvOQOm8=,6,gandhi,tehran,12800,90,142,3,25,5,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:29.584535+03:30
S2fOAfazUgw=,6,fatemi-zartosht,tehran,12000,130,92,2,6,4,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:29.679577+03:30
1MgBqHkM7Mo=,6,fatemi-zartosht,tehran,16000,98,163,3,13,5,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:29.752403+03:30
TjUAbNP6FtA=,6,gandhi,tehran,9300,114,81,2,20,1,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:29.763931+03:30
5Q_yXX63Qgw=,6,fatemi-zartosht,tehran,12500,135,92,2,7,6,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:30.177343+03:30
hZbZ_H64lwY=,6,fatemi-zartosht,tehran,21980,151,145,3,4,5,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:30.185731+03:30
hIMM7cpIJPA=,6,fatemi-zartosht,tehran,8000,114,70,2,7,1,True,False,True,False,35.719558,51.404947,2023-12-02T15:47:30.232617+03:30
k6p5O5ShgIg=,6,fatemi-zartosht,tehran,11650,137,85,2,1,2,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:30.310192+03:30
YV0uEgPhFBs=,5,sazman-ab,tehran,4850,97,50,1,16,4,True,True,True,False,35.743041,51.290022,2023-12-02T15:47:30.290574+03:30
QeLQpgu5hu4=,6,gandhi,tehran,11200,130,86,3,25,3,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:30.350091+03:30
HVC9Ltdf8jY=,6,gandhi,tehran,10300,145,71,2,9,1,True,True,True,True,35.752251,51.412406,2023-12-02T15:47:30.402107+03:30
~IFvvtDlsZ4=,6,gandhi,tehran,11200,130,86,3,25,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:30.498037+03:30
4f~7581ZFmc=,6,gandhi,tehran,15525,135,115,2,7,3,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:30.591035+03:30
EJqUs1pnB5U=,6,fatemi-zartosht,tehran,7500,100,75,2,11,1,False,False,True,False,35.719558,51.404947,2023-12-02T15:47:30.743980+03:30
GLEJbMB2DK8=,6,gandhi,tehran,14800,109,135,2,15,5,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:31.268717+03:30
d2oAcc~W1vE=,6,fatemi-zartosht,tehran,7500,92,81,2,22,3,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:31.444621+03:30
LqUHVHXBzZ8=,6,fatemi-zartosht,tehran,16000,98,163,3,8,5,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:31.534189+03:30
DnAmugqzREA=,6,fatemi-zartosht,tehran,10200,115,88,2,10,1,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:31.568687+03:30
qPF4U6rYQEk=,6,gandhi,tehran,14500,105,137,2,17,5,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:31.601144+03:30
F44cXfXlzt0=,6,fatemi-zartosht,tehran,8000,94,85,2,16,2,True,True,False,False,35.719558,51.404947,2023-12-02T15:47:31.841590+03:30
sJkcLwOvEJg=,6,gandhi,tehran,15000,127,118,2,30,3,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:31.857212+03:30
Bc5g2g4_6go=,6,fatemi-zartosht,tehran,11000,110,100,2,8,4,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:31.902545+03:30
QJOC1_zsBFY=,6,fatemi-zartosht,tehran,7200,80,90,2,30,3,False,True,False,False,35.719558,51.404947,2023-12-02T15:47:31.945441+03:30
tUzuEquRy~o=,6,fatemi-zartosht,tehran,9000,120,75,2,5,1,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:32.018874+03:30
nQRGwjl6F68=,6,fatemi-zartosht,tehran,14000,123,113,2,3,5,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:32.085535+03:30
q2DD~5wT10A=,6,fatemi-zartosht,tehran,12000,118,101,2,11,4,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:32.181620+03:30
cRHX~2gAm9Y=,6,fatemi-zartosht,tehran,6900,89,77,1,14,1,True,False,True,False,35.719558,51.404947,2023-12-02T15:47:32.123690+03:30
wBdCk8xXfKU=,6,gandhi,tehran,11180,130,86,3,24,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:33.468091+03:30
R3zLI9AYpn8=,6,gandhi,tehran,11180,130,86,3,25,3,True,False,True,False,35.752251,51.412406,2023-12-02T15:47:33.851208+03:30
7wigkNWDfGI=,6,fatemi-zartosht,tehran,8900,118,75,2,7,5,True,True,True,False,35.705,51.4216,2023-12-02T15:47:34.069218+03:30
iNsrDhmpDBs=,6,yousef-abad,tehran,18500,168,110,2,1,4,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:34.234884+03:30
D9gg2zzcmqk=,6,yousef-abad,tehran,32300,165,195,3,1,6,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:34.285720+03:30
GHyWqCK0GgA=,6,yousef-abad,tehran,7600,146,52,1,9,1,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:34.417669+03:30
uAhFjrBLuoE=,6,yousef-abad,tehran,8000,137,58,1,13,2,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:34.489815+03:30
01e9Pimbl8I=,6,yousef-abad,tehran,23000,149,154,3,6,6,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:35.218724+03:30
E0XR2b3O5UI=,6,yousef-abad,tehran,7500,104,72,1,30,2,False,False,False,False,35.730861,51.403369,2023-12-02T15:47:35.258586+03:30
r6vng3mJE~4=,6,yousef-abad,tehran,17500,101,173,4,20,1,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:35.366667+03:30
K7ZMhBDq7gI=,6,yousef-abad,tehran,13200,120,110,2,5,1,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:35.406940+03:30
WP4kqJYvf_w=,6,yousef-abad,tehran,12490,116,107,2,8,3,True,True,True,False,35.74019,51.40045,2023-12-02T15:47:35.734270+03:30
XtM1Se6Mj_Q=,6,yousef-abad,tehran,15000,133,112,2,18,5,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:35.695542+03:30
bThFJx9OZdc=,6,fatemi-zartosht,tehran,14900,102,145,3,5,3,True,True,True,False,35.719558,51.404947,2023-12-02T15:47:35.775767+03:30
tVvrI_zb1R4=,6,fatemi-zartosht,tehran,9000,109,82,2,5,3,True,False,True,False,35.705,51.4216,2023-12-02T15:47:35.825096+03:30
_R~4MuqmLUM=,6,yousef-abad,tehran,38000,200,190,3,2,4,True,True,True,False,35.739058,51.406274,2023-12-02T15:47:36.202034+03:30
tbqpKA9wfgw=,6,yousef-abad,tehran,16000,139,115,2,19,3,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:36.506210+03:30
AUY8HSmQDTc=,6,yousef-abad,tehran,21500,159,135,3,2,4,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:36.551017+03:30
lU0QFS_J4tc=,6,amir-abad,tehran,4536,56,81,2,47,2,False,False,False,False,35.723068,51.40033,2023-12-02T15:47:37.000255+03:30
VS0VULdVsf4=,6,amir-abad,tehran,13500,100,135,3,8,1,True,True,True,False,35.719568,51.385451,2023-12-02T15:47:37.903826+03:30
QCnv9tfdwbI=,6,yousef-abad,tehran,19300,128,150,3,17,4,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:38.186751+03:30
3aeukYJzWNw=,6,amir-abad,tehran,13400,100,134,3,7,1,True,True,True,False,35.720039,51.384876,2023-12-02T15:47:38.445893+03:30
7LXKeo7rnrM=,6,amir-abad,tehran,14500,107,135,5,7,3,True,True,True,False,35.719893,51.384731,2023-12-02T15:47:38.565224+03:30
saF~oSAd_pM=,6,amir-abad,tehran,13500,100,135,3,8,1,True,True,True,False,35.719535,51.387116,2023-12-02T15:47:38.918556+03:30
OM2_a9jTd_I=,6,south-shiraz,tehran,15500,133,116,2,6,1,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:39.204378+03:30
beOngxOVgRs=,6,yousef-abad,tehran,11200,112,100,2,35,3,True,True,False,False,35.744742,51.405149,2023-12-02T15:47:39.801975+03:30
45xuZNaI2FU=,6,amir-abad,tehran,14700,105,140,3,8,1,True,True,True,False,35.719606,51.387595,2023-12-02T15:47:39.885336+03:30
HeVB~bMiMNA=,6,amir-abad,tehran,7400,100,74,2,12,1,True,True,True,False,35.739097,51.391597,2023-12-02T15:47:40.019237+03:30
f7PV9t9WyrM=,6,yousef-abad,tehran,8000,145,55,1,10,2,True,True,True,False,35.730861,51.403369,2023-12-02T15:47:40.050515+03:30
2yy~FiO83V8=,6,amir-abad,tehran,5600,74,75,1,25,1,False,False,True,False,35.739097,51.391597,2023-12-02T15:47:40.135578+03:30
nSfg_iUmmB8=,6,amir-abad,tehran,13500,98,137,3,6,1,True,True,True,False,35.719501,51.38717,2023-12-02T15:47:40.319668+03:30
o7qEZJKJy8M=,6,amir-abad,tehran,13500,100,135,3,7,1,True,True,True,False,35.719446,51.386744,2023-12-02T15:47:40.370574+03:30
XiLBPe8i3zU=,6,south-shiraz,tehran,15500,133,116,2,6,1,True,True,True,True,35.749241,51.398889,2023-12-02T15:47:41.051416+03:30
EHbV8pOqypE=,6,gandhi,tehran,13000,101,128,2,30,1,True,True,True,False,35.752251,51.412406,2023-12-02T15:47:41.276340+03:30
jTumAqbPEzQ=,6,amir-abad,tehran,13500,100,135,3,7,1,True,True,True,False,35.719599,51.38753,2023-12-02T15:47:41.401648+03:30
nU~rso5OHG0=,6,south-shiraz,tehran,16800,118,142,3,17,2,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:41.684887+03:30
ZgEo2uaNokA=,6,amir-abad,tehran,14300,105,136,3,7,1,True,True,True,False,35.719607,51.387544,2023-12-02T15:47:41.742303+03:30
szZiJl7xEY4=,6,amir-abad,tehran,14000,100,140,3,7,1,True,True,True,False,35.719431,51.387487,2023-12-02T15:47:42.018422+03:30
TW8_RERqLFs=,6,south-shiraz,tehran,9875,126,78,2,1,4,True,False,False,False,35.749241,51.398889,2023-12-02T15:47:42.333838+03:30
YqoAL1xvNK8=,6,south-shiraz,tehran,27000,135,200,3,17,4,True,True,False,False,35.749241,51.398889,2023-12-02T15:47:42.562216+03:30
soKqTvNHnSM=,6,yousef-abad,tehran,9200,122,75,2,5,1,False,True,True,False,35.730861,51.403369,2023-12-02T15:47:42.534312+03:30
MONthC29hN0=,6,south-shiraz,tehran,15500,134,115,2,6,1,True,True,True,False,35.757537,51.409789,2023-12-02T15:47:42.767254+03:30
JrO8r8MoXus=,6,south-shiraz,tehran,15500,89,173,3,30,1,False,True,False,False,35.749241,51.398889,2023-12-02T15:47:43.124716+03:30
_hNBtZfrO1g=,6,south-shiraz,tehran,15500,89,173,3,30,1,False,True,False,False,35.756695,51.398023,2023-12-02T15:47:43.158134+03:30
r9fkna8vbTk=,6,south-shiraz,tehran,16500,111,148,3,19,2,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:43.392866+03:30
XxYC3ii0C~M=,6,south-shiraz,tehran,12900,155,83,2,18,5,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:43.456471+03:30
ElrSAB4mRYg=,6,south-shiraz,tehran,15500,131,118,2,7,1,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:43.484733+03:30
mo8J1BJTNQc=,6,south-shiraz,tehran,12900,151,85,2,15,5,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:43.608451+03:30
6al1BfreYM8=,6,south-shiraz,tehran,18270,90,203,3,30,2,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:43.688771+03:30
Qn4KmRIGDyE=,6,arjantin,tehran,22200,185,120,2,20,4,True,False,True,False,35.737075,51.415403,2023-12-02T15:47:43.974028+03:30
9uneylzttIM=,6,arjantin,tehran,18900,130,145,2,3,3,True,True,True,False,35.737075,51.415403,2023-12-02T15:47:44.775468+03:30
RmM2XThUr6c=,6,arjantin,tehran,44000,162,270,4,15,2,True,True,True,False,35.737075,51.415403,2023-12-02T15:47:44.884574+03:30
eh5GZyyUyno=,6,arjantin,tehran,16500,132,125,3,20,1,True,False,True,False,35.737075,51.415403,2023-12-02T15:47:45.700906+03:30
SriHyi6RNKc=,6,arjantin,tehran,24225,161,150,3,15,1,True,True,True,False,35.737075,51.415403,2023-12-02T15:47:45.716549+03:30
uSnVwZqiuaQ=,6,arjantin,tehran,22000,169,130,2,15,3,True,False,True,False,35.737075,51.415403,2023-12-02T15:47:45.764706+03:30
R3EeF3lPYEc=,6,arjantin,tehran,20700,169,122,3,7,1,True,True,True,False,35.737075,51.415403,2023-12-02T15:47:45.793403+03:30
XB0wEmoZGeI=,6,arjantin,tehran,10250,155,66,1,22,2,True,True,True,False,35.737075,51.415403,2023-12-02T15:47:46.126418+03:30
xb3n1Xhi1a0=,6,south-shiraz,tehran,21000,140,150,3,10,5,True,True,True,False,35.749241,51.398889,2023-12-02T15:47:46.596117+03:30
